"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.069774833E0,-4.766944796E-3,7.938180119E-3,2.435659245E-2
1.079814833E0,-1.353696827E-2,3.737590462E-2,2.207203582E-2
1.089854833E0,-2.770338766E-2,6.504295021E-2,1.445406303E-2
1.099894833E0,-5.116282031E-2,5.525043979E-2,2.606347902E-3
1.109934833E0,-5.627342686E-2,4.834353179E-2,-4.578594118E-3
1.119975833E0,-8.902670443E-2,9.086337686E-2,2.994506061E-2
1.130015833E0,-1.576430500E-1,4.338613153E-2,7.713520527E-2
1.140055833E0,-2.047069818E-1,3.361169621E-2,8.951909095E-2
1.150095833E0,-1.846416742E-1,2.251110971E-3,3.030157275E-2
1.160135833E0,-1.614915729E-1,-1.429799646E-1,-9.600842372E-3
1.170176833E0,-1.523367018E-1,-2.079054415E-1,-5.263085477E-3
1.180216833E0,-1.361891776E-1,-3.830989450E-2,2.082018740E-2
1.190256833E0,-1.378978640E-1,1.786831319E-1,1.418625284E-2
1.200296833E0,-1.697737426E-1,2.666400671E-1,-1.170101110E-2
1.210336833E0,-1.715759039E-1,1.765431762E-1,-1.885985397E-2
1.220377833E0,-1.558441520E-1,4.430765659E-2,-4.474406596E-4
1.230417833E0,-1.472741067E-1,-4.560146108E-2,3.911221772E-2
1.240457833E0,-1.499401927E-1,-9.400068969E-2,7.676425576E-2
1.250497833E0,-1.479518712E-1,-1.385854632E-1,7.802473009E-2
1.260537833E0,-1.353906691E-1,-1.789487302E-1,5.232438445E-2
1.270577833E0,-9.024289995E-2,-1.824713051E-1,2.761291340E-2
1.280618833E0,-3.935267404E-2,-1.688446850E-1,1.665190794E-2
1.290658833E0,4.034212790E-3,-1.381205916E-1,1.071012951E-2
1.300698833E0,2.213145792E-2,-9.938357770E-2,6.380894687E-3
1.310738833E0,2.916087210E-2,-5.334178358E-2,2.096401295E-3
1.320778833E0,3.007332608E-2,4.293972161E-4,2.923471620E-3
1.330819833E0,3.061394766E-2,6.269996613E-2,5.181045271E-4
1.340859833E0,3.420450911E-2,1.236681715E-1,-2.969671739E-3
1.350899833E0,3.868447989E-2,1.603470892E-1,-6.205678917E-3
1.360939833E0,4.517565295E-2,1.699616313E-1,-1.003229059E-2
1.370979833E0,5.378858373E-2,1.615005136E-1,-1.215429697E-2
1.381020833E0,5.964447930E-2,1.374289691E-1,-1.186894905E-2
1.391060833E0,6.067032740E-2,1.053703651E-1,-1.055787504E-2
1.401100833E0,5.262049660E-2,7.285250723E-2,-3.869997803E-3
1.411140833E0,3.586122394E-2,3.943888843E-2,4.255306907E-3
1.421180833E0,1.285249647E-2,5.201575346E-3,1.476025581E-2
1.431220833E0,-1.265472826E-2,-2.851324342E-2,2.766912989E-2
1.441261833E0,-3.447064385E-2,-5.782487988E-2,3.567063808E-2
1.451301833E0,-4.872574657E-2,-7.165067643E-2,3.411215544E-2
1.461341833E0,-5.764912441E-2,-6.839396805E-2,2.693836764E-2
1.471381833E0,-6.170884892E-2,-5.422888324E-2,1.524096541E-2
1.481421833E0,-5.977606028E-2,-3.853298351E-2,-9.423888987E-4
1.491462833E0,-5.468036979E-2,-2.167570591E-2,-1.653626189E-2
1.501502833E0,-4.555964097E-2,-2.819075016E-3,-2.771309204E-2
1.511542833E0,-3.928363696E-2,2.418058366E-2,-3.650977835E-2
1.521582833E0,-3.291553259E-2,5.218687654E-2,-3.691483289E-2
1.531622833E0,-3.107369132E-2,7.409297675E-2,-3.499389440E-2
1.541662833E0,-2.833994105E-2,8.886909485E-2,-2.861686982E-2
1.551703833E0,-2.955194376E-2,9.319699556E-2,-1.731840894E-2
1.561743833E0,-3.012976982E-2,8.736465871E-2,-5.273307674E-3
1.571783833E0,-2.923974209E-2,7.142217457E-2,4.187572282E-3
1.581823833E0,-2.715326659E-2,5.000058189E-2,1.358288154E-2
1.591863833E0,-2.153053507E-2,2.529177628E-2,1.503297221E-2
1.601904833E0,-1.684412919E-2,4.365712404E-3,1.740778796E-2
1.611944833E0,-1.099210046E-2,-5.516745150E-3,1.438723039E-2
1.621984833E0,-2.230873331E-3,-6.743122824E-3,7.861346006E-3
1.632024833E0,5.638501141E-3,-4.999550991E-3,3.351815511E-3
1.642064833E0,1.300093066E-2,-9.481089655E-4,-2.868297044E-3
1.652105833E0,2.108202688E-2,4.239728674E-3,-8.756013587E-3
1.662145833E0,2.934905887E-2,8.141303435E-3,-9.859367274E-3
1.672185833E0,3.626448661E-2,1.247160323E-2,-1.165753324E-2
1.682225833E0,4.128805920E-2,1.599144191E-2,-1.154189277E-2
1.692265833E0,4.071175307E-2,2.131376788E-2,-8.572733961E-3
1.702305833E0,3.960611299E-2,1.876659133E-2,-7.205861621E-3
1.712346833E0,3.479058295E-2,1.699425839E-2,-5.685728975E-3
1.722386708E0,2.837761119E-2,8.086801507E-3,-5.635011941E-3
1.732426708E0,2.494852431E-2,-2.789548365E-3,-9.413238615E-3
1.742466708E0,2.490621246E-2,-8.328184485E-3,-1.114572678E-2
1.752506708E0,2.454428934E-2,-1.967757009E-3,-1.186824217E-2
1.762547708E0,2.699737437E-2,9.754455648E-3,-1.194122806E-2
1.772587708E0,2.530440316E-2,1.461845357E-2,-1.572238468E-2
1.782627708E0,2.574594133E-2,1.708656736E-2,-1.523750648E-2
1.792667708E0,2.589054964E-2,1.277437713E-2,-1.433442906E-2
1.802707708E0,2.214474976E-2,7.308359258E-3,-1.122525334E-2
1.812748708E0,2.027840540E-2,2.513337880E-3,-1.132858451E-2
1.822788708E0,2.045698278E-2,4.048247356E-3,-1.135099865E-2
1.832828708E0,2.058268338E-2,4.550785758E-3,-1.065058634E-2
1.842868708E0,2.482271753E-2,4.441861995E-3,-1.222113334E-2
1.852908708E0,2.594444156E-2,-8.636871353E-4,-1.061897539E-2
1.862948708E0,2.542395517E-2,-4.496806767E-3,-8.669793606E-3
1.872989708E0,2.709189244E-2,-4.364979919E-3,-7.556325756E-3
1.883029708E0,2.893141657E-2,3.431031946E-4,-7.292406168E-3
1.893069708E0,3.092745505E-2,7.219651714E-3,-1.006981637E-2
1.903109708E0,3.220366314E-2,1.735478267E-2,-9.474357590E-3
1.913149708E0,3.294615075E-2,2.471442893E-2,-1.065520383E-2
1.923190708E0,3.054418229E-2,2.209772542E-2,-1.310725138E-2
1.933230708E0,2.914202772E-2,1.479187608E-2,-1.012477744E-2
1.943270708E0,2.833272517E-2,1.416038163E-2,-9.477991611E-3
1.953310708E0,2.866162546E-2,2.169473097E-2,-8.601811714E-3
