"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.175196833E0,-9.623038788E0,-2.290237427E-2,1.041085052E0
1.185236833E0,-9.128018188E0,4.893324280E-1,1.171164551E0
1.195276833E0,-8.965306549E0,6.364764404E-1,8.095166016E-1
1.205316833E0,-9.447753296E0,4.382885742E-1,3.249742126E-1
1.215356833E0,-1.016940262E1,-6.391708374E-2,2.890489197E-1
1.225397833E0,-1.061592407E1,-3.616479492E-1,4.306544495E-1
1.235437833E0,-1.081860260E1,-2.061213684E-1,4.608915710E-1
1.245477833E0,-1.083177521E1,8.098159790E-2,4.875361633E-1
1.255517833E0,-1.060694275E1,2.887495422E-1,4.879852295E-1
1.265557833E0,-1.025831772E1,3.276686096E-1,5.168751526E-1
1.275598833E0,-9.945318604E0,2.071691895E-1,6.776408386E-1
1.285638833E0,-9.613608398E0,1.209484863E-1,7.662565613E-1
1.295678833E0,-9.307644653E0,1.381626892E-1,8.607101440E-1
1.305718833E0,-9.112600250E0,2.583627319E-1,9.395960999E-1
1.315758833E0,-9.011859741E0,3.409909058E-1,1.070573730E0
1.325798833E0,-8.987759857E0,3.832031250E-1,1.209634552E0
1.335839833E0,-9.037456512E0,3.733236694E-1,1.248104553E0
1.345879833E0,-9.150920563E0,3.811074829E-1,1.194066925E0
1.355919833E0,-9.310488739E0,4.293072510E-1,1.077908478E0
1.365959833E0,-9.451645203E0,4.736151123E-1,9.821076965E-1
1.375999833E0,-9.585317230E0,4.766088867E-1,8.652008057E-1
1.386040833E0,-9.719288635E0,4.650828552E-1,7.571255493E-1
1.396080833E0,-9.867630157E0,4.531077576E-1,6.239025879E-1
1.406120833E0,-1.002360580E1,4.797523499E-1,4.595443726E-1
1.416160833E0,-1.019410126E1,5.248086548E-1,3.143463135E-1
1.426200833E0,-1.030966095E1,6.062393188E-1,2.189945984E-1
1.436241833E0,-1.030142807E1,6.887178040E-1,1.770817566E-1
1.446281833E0,-1.015682877E1,7.402107239E-1,2.393522644E-1
1.456321833E0,-9.972412262E0,7.926017761E-1,3.746708679E-1
1.466361833E0,-9.757010193E0,8.381071472E-1,5.397775269E-1
1.476401833E0,-9.572593689E0,8.381071472E-1,7.008425903E-1
1.486441833E0,-9.466165009E0,8.045768738E-1,8.330177307E-1
1.496482833E0,-9.393565979E0,7.158114624E-1,9.370513916E-1
1.506522833E0,-9.380543060E0,5.962101746E-1,9.704319763E-1
1.516562833E0,-9.363777924E0,4.858895874E-1,9.523196411E-1
1.526602833E0,-9.394613800E0,4.007167053E-1,8.961863708E-1
1.536642833E0,-9.482780457E0,3.237767029E-1,8.132588196E-1
1.546683833E0,-9.621841278E0,2.794688416E-1,7.243437195E-1
1.556723833E0,-9.795629883E0,2.767744446E-1,6.583309937E-1
1.566763833E0,-9.937085724E0,2.766247559E-1,6.032455444E-1
1.576803833E0,-1.006027954E1,2.950364685E-1,5.548960876E-1
1.586843833E0,-1.008003845E1,3.137475586E-1,5.373825073E-1
1.596884833E0,-1.004246658E1,3.613485718E-1,5.462141418E-1
1.606924833E0,-9.967322845E0,4.020639038E-1,5.671705627E-1
1.616964833E0,-9.859696655E0,4.096980286E-1,6.418652344E-1
1.627004833E0,-9.779463501E0,4.049079895E-1,6.756948853E-1
1.637044833E0,-9.720486145E0,4.297563171E-1,6.692582703E-1
1.647084833E0,-9.663903809E0,4.614903259E-1,6.773414612E-1
1.657125833E0,-9.598340149E0,4.629872131E-1,6.450086975E-1
1.667165833E0,-9.568402405E0,4.644841003E-1,6.301895142E-1
1.677205833E0,-9.590107269E0,4.610412598E-1,6.411167908E-1
1.687245833E0,-9.633516998E0,4.590953064E-1,5.935157776E-1
1.697285833E0,-9.712702332E0,4.772076416E-1,5.818400574E-1
1.707326833E0,-9.794132996E0,5.119354248E-1,5.107379150E-1
1.717366833E0,-9.841883698E0,5.197192383E-1,4.700225830E-1
1.727406708E0,-9.808353424E0,5.161267090E-1,4.577481079E-1
1.737446708E0,-9.726623383E0,5.099894714E-1,4.828958130E-1
1.747486708E0,-9.695188751E0,5.066963196E-1,5.439688110E-1
1.757527708E0,-9.681567078E0,5.050497437E-1,5.914201355E-1
1.767567708E0,-9.686955872E0,5.328918457E-1,5.923182678E-1
1.777607708E0,-9.699529724E0,5.423222351E-1,5.935157776E-1
1.787647708E0,-9.698182526E0,5.072950745E-1,5.836363220E-1
1.797687708E0,-9.707014160E0,4.939727783E-1,5.418731689E-1
1.807727708E0,-9.707762604E0,4.775070190E-1,5.484594727E-1
1.817768708E0,-9.719438324E0,4.819976807E-1,5.545967102E-1
1.827808708E0,-9.741592255E0,4.806504822E-1,5.634283447E-1
1.837848708E0,-9.747430115E0,4.556524658E-1,5.547463989E-1
1.847888708E0,-9.741292877E0,4.622387695E-1,5.298980713E-1
