"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.125785042E0,-9.247020721E0,5.066963196E-1,8.981323242E-3
1.135825042E0,-9.147777100E0,3.321592712E-1,1.396595764E-1
1.145866042E0,-9.150770874E0,2.468367004E-1,1.648072815E-1
1.155906042E0,-9.219028931E0,1.606159973E-1,1.800755310E-1
1.165946042E0,-9.280700684E0,9.729766846E-2,2.519261169E-1
1.175987042E0,-9.464069366E0,-1.212478638E-2,5.306465149E-1
1.186027042E0,-9.802665253E0,1.911524963E-1,8.006849670E-1
1.196068042E0,-1.015533188E1,1.050216064E0,6.993457031E-1
1.206108042E0,-1.018287460E1,1.677411804E0,5.038522339E-1
1.216148042E0,-1.023556503E1,1.698068848E0,7.057823181E-1
1.226189042E0,-1.014664993E1,5.806425476E-1,1.362017670E0
1.236229042E0,-9.804760895E0,-9.821076965E-1,1.452429657E0
1.246269042E0,-9.737101593E0,-1.100960541E0,9.413923645E-1
1.256310042E0,-9.484427032E0,-4.403842163E-1,6.494993591E-1
1.266350042E0,-9.231602783E0,2.047741699E-1,3.652404785E-1
1.276390042E0,-9.454339600E0,3.365002441E-1,-1.838177490E-1
1.286431042E0,-1.010578491E1,-1.630110168E-1,-4.346960449E-1
1.296471042E0,-1.073058563E1,-7.849676514E-1,-1.392105103E-2
1.306511042E0,-1.104313568E1,-9.627978516E-1,4.020639038E-1
1.316552042E0,-1.092832443E1,-8.979826355E-1,6.125262451E-1
1.326592042E0,-1.043300446E1,-6.692582703E-1,6.957531738E-1
1.336632042E0,-9.916877747E0,-4.706213379E-1,6.761439514E-1
1.346673042E0,-9.481732635E0,-3.360511780E-1,6.512956238E-1
1.356713042E0,-9.212143250E0,-2.167492676E-1,6.439608765E-1
1.366753042E0,-9.053922272E0,-3.128494263E-2,6.632707214E-1
1.376794042E0,-8.951235809E0,1.938468933E-1,7.210505676E-1
1.386834042E0,-8.967551880E0,3.924838257E-1,7.683522034E-1
1.396875042E0,-9.100475464E0,4.911286926E-1,7.803273010E-1
1.406915042E0,-9.278455353E0,4.682263184E-1,7.623646545E-1
1.416955042E0,-9.477990417E0,3.026705933E-1,7.309300232E-1
1.426996042E0,-9.594448242E0,1.335223389E-1,6.926097107E-1
1.437036042E0,-9.684411163E0,2.050735474E-2,6.304888916E-1
1.447076042E0,-9.790690155E0,-6.421646118E-2,5.114863586E-1
1.457117042E0,-9.887538757E0,-1.255888367E-1,4.101470947E-1
1.467157042E0,-9.996362457E0,-1.486408997E-1,3.535647583E-1
1.477197042E0,-1.006521927E1,-1.489402771E-1,3.354524231E-1
1.487238042E0,-1.015069153E1,-1.164578247E-1,3.486250305E-1
1.497278042E0,-1.016042130E1,-3.083587646E-2,3.620970154E-1
1.507318042E0,-1.008946884E1,1.234931946E-1,3.450325012E-1
1.517359042E0,-9.983040161E0,2.673440552E-1,2.968327332E-1
1.527399042E0,-9.880952454E0,3.611988831E-1,3.544628906E-1
1.537439042E0,-9.756112061E0,4.281097412E-1,4.098477173E-1
1.547480042E0,-9.634864197E0,4.656816101E-1,4.543052673E-1
1.557520042E0,-9.552685089E0,5.043013000E-1,5.237608337E-1
1.567560042E0,-9.523346100E0,4.809498596E-1,5.995033264E-1
1.577601042E0,-9.567504272E0,3.773652649E-1,6.526428223E-1
1.587641042E0,-9.600884857E0,2.442919922E-1,6.520440674E-1
1.597682042E0,-9.643845520E0,1.074765015E-1,5.987548828E-1
1.607722042E0,-9.667496338E0,-1.332229614E-2,5.113366699E-1
1.617762042E0,-9.687105560E0,-1.140628052E-1,3.929328918E-1
1.627803042E0,-9.737850037E0,-2.062710571E-1,2.634521484E-1
1.637843042E0,-9.784103851E0,-2.770738220E-1,2.255809021E-1
1.647883042E0,-9.826465759E0,-2.974314880E-1,2.531236267E-1
1.657924042E0,-9.807455292E0,-2.835104370E-1,2.869532776E-1
1.667964042E0,-9.741292877E0,-2.829116821E-1,3.156935120E-1
1.678004042E0,-9.635612640E0,-2.576142883E-1,3.287164307E-1
1.688045042E0,-9.523196411E0,-2.233355713E-1,4.040098572E-1
1.698085042E0,-9.436227264E0,-1.706451416E-1,4.418811035E-1
1.708125042E0,-9.389524384E0,-1.055305481E-1,4.873864746E-1
1.718166042E0,-9.404493256E0,-4.984634399E-2,4.992118835E-1
1.728206208E0,-9.469607849E0,-1.377136230E-2,4.680766296E-1
1.738246208E0,-9.540560303E0,-2.694396973E-2,4.296066284E-1
1.748287208E0,-9.602232056E0,-1.721420288E-2,4.132905579E-1
1.758327208E0,-9.643546143E0,-4.490661621E-3,4.453239441E-1
1.768368208E0,-9.715995483E0,-0.000000000E0,4.848417664E-1
1.778408208E0,-9.782457275E0,-1.990859985E-2,4.968168640E-1
1.788448208E0,-9.798623657E0,-6.316864014E-2,5.233117676E-1
1.798489208E0,-9.801018677E0,-1.022373962E-1,5.231620789E-1
1.808529208E0,-9.753417664E0,-1.381626892E-1,4.884342957E-1
1.818569208E0,-9.662855988E0,-1.239422607E-1,4.891827393E-1
1.828610208E0,-9.608818359E0,-1.059796143E-1,5.035528564E-1
1.838650208E0,-9.611213379E0,-5.658233643E-2,4.933740234E-1
1.848690208E0,-9.634265442E0,-1.167572021E-2,5.366340637E-1
1.858731208E0,-9.698481903E0,9.729766846E-3,5.789959717E-1
1.868771208E0,-9.746382294E0,8.981323242E-3,5.998027039E-1
