"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.208351167E0,4.255767167E-2,8.311560377E-3,1.540347841E-2
1.218391167E0,4.473027959E-2,-7.990980521E-3,2.660180442E-2
1.228431167E0,4.091769084E-2,-1.121851802E-2,3.189071640E-2
1.238471167E0,3.788008913E-2,-7.658768445E-4,3.402843326E-2
1.248511167E0,3.650234267E-2,1.424956042E-2,3.419093788E-2
1.258551167E0,3.766401485E-2,4.959530011E-2,2.925503440E-2
1.268591167E0,4.338709265E-2,8.058858663E-2,1.911587641E-2
1.278631167E0,4.995577782E-2,7.435891777E-2,1.085768174E-2
1.288672167E0,5.644324422E-2,4.443543032E-2,-9.275156073E-3
1.298712167E0,5.732715130E-2,4.955429211E-2,-1.903084852E-2
1.308752167E0,5.522105843E-2,6.055670604E-2,-2.439882420E-2
1.318792167E0,5.388495326E-2,6.923408061E-2,-2.506647818E-2
1.328832167E0,4.722225294E-2,8.342932910E-2,-2.062990703E-2
1.338872167E0,3.915500641E-2,9.496746957E-2,-1.276133116E-2
1.348912167E0,2.823787369E-2,5.317181349E-2,-7.452311460E-3
1.358952167E0,1.737670414E-2,2.042505518E-2,1.270872075E-3
1.368992167E0,9.468953125E-3,4.588674754E-3,7.986713201E-3
1.379032167E0,4.518402740E-3,4.498296976E-2,1.131779514E-2
1.389072167E0,-8.049807511E-4,3.976801783E-2,1.118023787E-2
1.399112167E0,-5.098795518E-3,1.404001936E-2,1.365591213E-2
1.409152167E0,-1.010776125E-2,-3.906752914E-3,1.613376662E-2
1.419192167E0,-7.571632974E-3,6.029172800E-5,1.575772837E-2
1.429232167E0,-4.173540510E-3,1.850609481E-2,1.652996801E-2
1.439272167E0,-4.915497266E-3,4.254511744E-2,1.692251675E-2
1.449312167E0,-1.133787539E-2,6.058861688E-2,1.894287020E-2
1.459352167E0,-1.449878048E-2,5.975025520E-2,2.367024682E-2
1.469393167E0,-1.940642670E-2,4.215038195E-2,2.831278741E-2
1.479433167E0,-2.495059557E-2,1.723570935E-2,3.029124998E-2
1.489473167E0,-2.800559066E-2,-3.577903844E-3,2.712652646E-2
1.499513167E0,-3.095504083E-2,-9.435527027E-3,2.253577113E-2
1.509553167E0,-3.186925873E-2,-3.224574029E-4,1.696987264E-2
1.519593167E0,-3.215315193E-2,1.014935784E-2,1.537570357E-2
1.529633167E0,-3.462699056E-2,1.257374138E-2,1.544216461E-2
1.539673167E0,-3.360486776E-2,6.303594448E-3,1.354146656E-2
1.549713167E0,-2.613685839E-2,4.445029050E-2,6.578247529E-3
1.559753167E0,-2.267315239E-2,2.120568603E-2,3.673803993E-3
1.569793167E0,-2.412082814E-2,-4.046567250E-3,-2.337226877E-3
1.579833167E0,-2.529767901E-2,4.416425712E-3,-2.107662382E-3
1.589873167E0,-2.747225016E-2,1.380635332E-2,-3.386141034E-4
1.599913167E0,-2.779688872E-2,1.708230749E-2,4.602348432E-3
1.609953167E0,-2.431397885E-2,1.000091806E-2,2.800850663E-3
1.619993167E0,-1.502167899E-2,2.682284918E-3,-3.551587462E-3
1.630033167E0,-1.108297333E-2,2.435359359E-2,-8.946838789E-3
1.640074167E0,-8.625142276E-3,1.801678212E-3,-1.330297068E-2
1.650114167E0,-9.369477630E-3,-2.621946484E-2,-1.413655095E-2
1.660154167E0,-1.454346813E-2,-2.388706803E-2,-1.248805411E-2
1.670194167E0,-1.722504944E-2,-1.876953617E-2,-1.072621439E-2
1.680234167E0,-1.950631291E-2,-1.030228101E-2,-4.104530904E-3
1.690274167E0,-2.432367019E-2,4.084873945E-5,3.288118169E-3
1.700314167E0,-2.535111643E-2,1.228846051E-2,9.329499677E-3
1.710354167E0,-2.168240957E-2,2.486059675E-3,1.229110174E-2
1.720394167E0,-1.711322367E-2,-2.511867136E-2,1.259576716E-2
1.730434167E0,-1.010886300E-2,-2.615980618E-2,1.430233102E-2
1.740474167E0,-3.329786705E-3,-1.992534660E-2,1.509195846E-2
1.750514167E0,-3.564679064E-4,-1.918776333E-2,1.231712196E-2
1.760554167E0,-1.022524433E-3,-2.252736688E-2,8.483234793E-3
1.770594167E0,-2.254172461E-3,-2.628917992E-2,3.015342634E-3
1.780634167E0,-5.036909133E-3,-3.587017208E-2,9.236958576E-4
1.790674167E0,-3.859341610E-3,-4.496700317E-2,7.789862575E-4
1.800714167E0,-5.195716396E-3,-4.708208516E-2,5.616351962E-3
1.810754167E0,-3.127909731E-3,-4.616089165E-2,8.272264153E-3
1.820794167E0,-3.403014503E-3,-3.783984482E-2,9.890933521E-3
1.830835167E0,-7.178504486E-3,-2.496117353E-2,1.147547457E-2
1.840875167E0,-1.044753380E-2,-1.268746331E-2,1.299054641E-2
1.850915167E0,-6.347349845E-3,-9.142901748E-3,8.513249457E-3
1.860955167E0,-9.190288838E-4,6.449373905E-3,7.113758940E-3
1.870995167E0,4.490338266E-3,1.368971169E-2,3.999616485E-3
1.881035167E0,6.590240635E-3,-3.378352895E-2,-1.087553683E-3
1.891075167E0,5.687603727E-3,-4.298954085E-2,-8.562195580E-5
1.901115167E0,9.216105100E-4,-3.923954442E-2,9.583372157E-4
1.911155167E0,-4.662166350E-3,-3.277163580E-2,3.669661004E-3
1.921195167E0,-1.225936506E-2,-2.166971751E-2,9.032734670E-3
1.931235167E0,-2.059132233E-2,-9.971195832E-3,9.771357290E-3
1.941275292E0,-2.544333413E-2,-3.866431536E-3,1.130880043E-2
1.951315292E0,-2.730532549E-2,-4.533823580E-3,1.171781216E-2
1.961355292E0,-2.076939680E-2,-7.529878989E-3,6.343286484E-3
1.971395292E0,-1.103557833E-2,-1.142203435E-2,1.861472731E-3
1.981435292E0,-3.500696970E-3,-1.443673298E-2,-2.618763130E-3
1.991475292E0,2.785859862E-3,-1.873911917E-2,-6.758725271E-3
2.001515292E0,1.006374601E-2,-2.264704183E-2,-1.062456984E-2
2.011556292E0,2.015354484E-2,-2.403849550E-2,-1.446333062E-2
2.021596292E0,2.736884728E-2,-2.187920548E-2,-1.343721338E-2
2.031636292E0,3.050132282E-2,-1.380732656E-2,-1.600520127E-2
2.041676292E0,3.167843819E-2,-3.525393549E-3,-1.528401859E-2
2.051716292E0,2.831020206E-2,-1.053442247E-3,-1.108000986E-2
2.061756292E0,2.110262401E-2,-7.723329589E-3,-6.742519792E-3
2.071796292E0,1.142500713E-2,-8.963234723E-3,-2.451512031E-3
