"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.225662375E0,1.113021970E-1,2.761700377E-2,-6.754423678E-2
1.235702375E0,8.736410737E-2,1.620402746E-2,-4.244234785E-2
1.245741375E0,1.591523178E-2,2.401924692E-2,-1.088893227E-2
1.255781375E0,-1.472390257E-2,4.649419710E-2,2.545948699E-2
1.265821375E0,-1.661671400E-1,5.105817318E-2,1.032227054E-1
1.275860375E0,-3.633947074E-1,1.031786278E-1,1.753211319E-1
1.285900375E0,-4.722046554E-1,1.529083401E-1,2.008823156E-1
1.295940375E0,-4.522402585E-1,1.480374187E-1,2.017403990E-1
1.305980375E0,-3.772876859E-1,1.027748436E-1,2.066494524E-1
1.316019375E0,-2.998040915E-1,8.968327940E-2,1.989063025E-1
1.326059375E0,-2.348288149E-1,1.073980108E-1,1.642829329E-1
1.336099375E0,-1.823195368E-1,7.315375656E-2,1.107145250E-1
1.346138375E0,-1.869132370E-1,1.262286771E-2,6.162615493E-2
1.356178375E0,-2.494160384E-1,-5.380633753E-3,2.201989107E-2
1.366218375E0,-2.381468415E-1,-8.867353201E-3,2.922780812E-2
1.376258375E0,-2.130798399E-1,1.763482764E-2,7.212866843E-2
1.386297375E0,-2.261200249E-1,5.700106919E-2,1.168229729E-1
1.396337375E0,-2.466066629E-1,7.894126326E-2,1.492898315E-1
1.406377375E0,-2.498924434E-1,5.655702204E-2,1.558989137E-1
1.416416375E0,-2.589341402E-1,4.036580026E-2,1.382831782E-1
1.426456375E0,-2.207308710E-1,4.709767550E-2,1.289164722E-1
1.436496375E0,-1.725553572E-1,4.528059810E-2,1.202889010E-1
1.446536375E0,-1.357840002E-1,5.193342641E-2,8.460579067E-2
1.456575375E0,-7.143937051E-2,2.123863250E-2,7.021673024E-2
1.466615375E0,-3.663719445E-2,-2.565136924E-2,5.708985031E-2
1.476655375E0,-9.664163925E-3,-5.028507859E-2,4.165630043E-2
1.486694375E0,2.310599387E-2,-4.849974811E-2,2.708457224E-2
1.496734375E0,4.039763287E-2,-2.959237061E-2,1.764339954E-2
1.506774375E0,6.263266504E-2,-2.975439187E-3,2.628066344E-3
1.516814375E0,7.283150405E-2,2.278798074E-2,-1.722207107E-2
1.526853375E0,8.401700109E-2,3.781003132E-2,-3.696048632E-2
1.536893375E0,9.132099152E-2,4.424742609E-2,-5.156552792E-2
1.546933375E0,9.844528139E-2,5.416142195E-2,-6.053446233E-2
1.556972375E0,1.081378534E-1,6.713154912E-2,-5.910620838E-2
1.567012375E0,1.056674644E-1,7.870966941E-2,-5.357226357E-2
1.577052375E0,9.025815129E-2,7.844149321E-2,-4.395345971E-2
1.587092375E0,7.113479078E-2,6.134532765E-2,-3.116762266E-2
1.597131375E0,4.987819865E-2,2.785194665E-2,-1.216208842E-2
1.607171375E0,2.247773297E-2,-1.214058837E-3,7.763949223E-3
1.617211375E0,-5.701919086E-3,-2.339158393E-2,2.659530938E-2
1.627250375E0,-2.843972854E-2,-4.233748466E-2,4.592957348E-2
1.637290375E0,-4.230840504E-2,-6.171571463E-2,5.774761736E-2
1.647330375E0,-4.862515628E-2,-7.169244438E-2,6.115353480E-2
1.657370375E0,-4.777190089E-2,-7.266456634E-2,5.761187151E-2
1.667409375E0,-4.673033953E-2,-5.992560089E-2,4.967538640E-2
1.677449375E0,-4.573509842E-2,-3.890750557E-2,4.242377356E-2
1.687489375E0,-4.882010818E-2,-1.359282807E-2,3.378474340E-2
1.697528375E0,-5.219912529E-2,7.885918021E-3,2.866256237E-2
1.707568375E0,-5.522873625E-2,2.012074739E-2,2.294608764E-2
1.717608375E0,-5.794570222E-2,2.671252564E-2,1.711053587E-2
1.727648375E0,-5.569669977E-2,2.970675379E-2,1.410373021E-2
1.737687375E0,-5.240636691E-2,3.492202237E-2,7.537173573E-3
1.747727375E0,-4.797672853E-2,3.869785368E-2,8.453567512E-3
1.757767375E0,-4.055181518E-2,4.342130199E-2,8.563211188E-3
1.767806375E0,-3.296500072E-2,4.541521147E-2,1.051078085E-2
1.777846375E0,-2.699018456E-2,4.118600860E-2,1.299621630E-2
1.787886375E0,-2.030538395E-2,3.111446463E-2,1.488519646E-2
1.797925375E0,-1.554232091E-2,2.374629676E-2,1.287797187E-2
1.807965375E0,-1.035874430E-2,1.765751094E-2,9.968202561E-3
1.818005375E0,-5.625007674E-3,1.376515627E-2,5.875235423E-3
1.828045375E0,-1.492847456E-3,1.058534253E-2,5.614302354E-4
1.838084375E0,1.586332684E-3,7.991036400E-3,-4.437634256E-3
1.848124375E0,3.030831227E-3,3.983244766E-3,-6.501317956E-3
1.858164375E0,1.778891543E-3,-3.421837464E-4,-6.305009127E-3
1.868203375E0,-3.330707550E-4,-5.760930479E-3,-5.697072949E-3
1.878243375E0,-3.901972901E-3,-1.126541756E-2,-1.268502325E-3
1.888283375E0,-1.100675389E-2,-1.539012231E-2,-1.323895995E-3
1.898323375E0,-1.869710162E-2,-1.761845313E-2,3.105503041E-3
1.908362375E0,-2.794957533E-2,-1.853160560E-2,3.987784497E-3
1.918402375E0,-3.755266592E-2,-1.969913580E-2,7.534582634E-3
1.928442375E0,-4.803292826E-2,-2.121678554E-2,1.144268457E-2
1.938481375E0,-5.590949208E-2,-2.325250581E-2,1.464060787E-2
1.948521375E0,-5.989864096E-2,-2.585787699E-2,1.462036837E-2
1.958561375E0,-6.109436974E-2,-2.977692895E-2,1.612060517E-2
1.968601375E0,-6.367444247E-2,-3.445263579E-2,1.201400999E-2
1.978640375E0,-6.247123331E-2,-4.182887077E-2,1.192849036E-2
1.988680375E0,-6.429416686E-2,-4.613440484E-2,1.156656723E-2
1.998720375E0,-6.946102530E-2,-4.538741335E-2,9.781443514E-3
2.008759375E0,-7.499049604E-2,-4.323288053E-2,8.334131911E-3
2.018799375E0,-7.743554562E-2,-3.949380293E-2,8.516558446E-3
2.028839375E0,-8.096290380E-2,-3.382757306E-2,7.869550958E-3
2.038878375E0,-8.624634892E-2,-3.086374514E-2,1.050368417E-2
2.048918375E0,-9.168771654E-2,-2.489213832E-2,1.448937040E-2
2.058958375E0,-9.968654066E-2,-1.854261197E-2,1.458732877E-2
2.068998375E0,-1.090198532E-1,-1.059999876E-2,1.622757129E-2
2.079037333E0,-1.153951958E-1,-3.487590002E-3,1.486777607E-2
2.089077333E0,-1.218517572E-1,1.200907864E-2,1.452396158E-2
2.099117333E0,-1.242493838E-1,3.175675124E-2,1.461043581E-2
2.109156333E0,-1.216741502E-1,5.492709950E-2,1.067243982E-2
2.119196333E0,-1.145331487E-1,8.197975904E-2,4.987921566E-3
2.129236333E0,-1.121320128E-1,1.001811028E-1,3.817129415E-3
2.139275333E0,-1.015504748E-1,1.092164069E-1,-2.556347754E-3
2.149315333E0,-9.277060628E-2,1.079201996E-1,-1.130639017E-2
2.159355333E0,-8.006386459E-2,9.918662906E-2,-1.758745685E-2
2.169395333E0,-6.440260261E-2,8.973372728E-2,-2.603032254E-2
2.179434333E0,-5.279495195E-2,7.612657547E-2,-3.345468268E-2
2.189474333E0,-3.947436810E-2,6.557159126E-2,-4.062819853E-2
2.199514333E0,-2.958285250E-2,5.377512425E-2,-4.671804979E-2
2.209553333E0,-1.858770847E-2,3.953251615E-2,-4.989729077E-2
2.219593333E0,-8.600320667E-3,2.356686443E-2,-5.348989367E-2
2.229633333E0,-1.939788228E-3,8.616006002E-3,-5.439903960E-2
2.239672333E0,5.500551313E-3,-6.321929861E-3,-5.754609779E-2
2.249712333E0,1.205112878E-2,-2.158290707E-2,-5.637510493E-2
2.259752333E0,1.439817250E-2,-3.559939191E-2,-5.821854621E-2
2.269791333E0,1.521870401E-2,-5.266245455E-2,-6.235574186E-2
2.279831333E0,1.375716086E-2,-6.781078130E-2,-6.434405595E-2
2.289871333E0,8.066503331E-3,-8.048173040E-2,-6.442252547E-2
2.299911333E0,5.219318438E-3,-9.290137887E-2,-6.495515257E-2
2.309950333E0,6.152525544E-3,-1.029561907E-1,-6.078402698E-2
2.319990333E0,6.666515488E-3,-1.090218052E-1,-5.865243077E-2
2.330030333E0,1.009342354E-2,-1.065291166E-1,-5.426790938E-2
2.340069333E0,6.643831730E-3,-1.057722494E-1,-4.910483956E-2
2.350109333E0,6.919237785E-3,-1.040670723E-1,-4.132859781E-2
2.360149333E0,2.854455262E-3,-9.883582592E-2,-3.763985261E-2
2.370188333E0,3.167110262E-3,-9.447836131E-2,-3.617857769E-2
2.380228333E0,3.787807655E-4,-9.086950868E-2,-3.401955217E-2
2.390268333E0,-7.761996239E-4,-9.088374674E-2,-3.541776538E-2
2.400308333E0,1.074697240E-3,-9.574109316E-2,-3.346113861E-2
2.410347333E0,-1.847651554E-3,-9.312925488E-2,-3.337487206E-2
2.420387333E0,-3.373110434E-3,-8.969377726E-2,-3.191412613E-2
2.430427333E0,7.518746424E-4,-8.702006936E-2,-2.948302589E-2
2.440466333E0,-8.651968092E-4,-8.567596972E-2,-2.693624422E-2
2.450506333E0,-5.581136793E-4,-8.576272428E-2,-2.704259008E-2
2.460546333E0,-2.997036325E-3,-8.678670973E-2,-2.504814975E-2
2.470585333E0,-2.029884374E-3,-8.748280257E-2,-2.819050476E-2
2.480625333E0,-8.383861277E-4,-8.669610322E-2,-3.134208918E-2
