"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.470170254E0,-9.759725571E0,3.678964674E-1,1.860419661E-1
3.480170254E0,-9.731609344E0,3.439682424E-1,2.105683982E-1
3.490170254E0,-9.731011391E0,3.678964674E-1,1.914258152E-1
3.500170254E0,-9.740582466E0,3.631108403E-1,2.009970993E-1
3.510170254E0,-9.745368004E0,3.726821244E-1,1.716850251E-1
3.520170254E0,-9.731011391E0,3.631108403E-1,1.435693651E-1
3.530170254E0,-9.745368004E0,3.631108403E-1,1.381855011E-1
3.540170254E0,-9.764511108E0,3.535395563E-1,1.381855011E-1
3.550170254E0,-9.764511108E0,3.774677813E-1,1.716850251E-1
3.560170254E0,-9.760323524E0,3.678964674E-1,2.386840582E-1
3.570170254E0,-9.765707016E0,3.822534084E-1,2.865405083E-1
3.580170254E0,-9.756135941E0,3.774677813E-1,3.008974493E-1
3.590170254E0,-9.765707016E0,3.870390654E-1,3.290131092E-1
3.600170254E0,-9.741779327E0,3.966103494E-1,3.391826153E-1
3.610170254E0,-9.770493507E0,3.870390654E-1,3.194418252E-1
3.620170254E0,-9.765109062E0,3.678964674E-1,2.769692242E-1
3.630170254E0,-9.798608780E0,3.631108403E-1,2.243271172E-1
3.640170254E0,-9.797411919E0,3.296113312E-1,1.429711580E-1
3.650170254E0,-9.782457352E0,3.104687333E-1,4.307080805E-2
3.660170254E0,-9.753743172E0,2.817548811E-1,2.931207791E-2
3.670170254E0,-9.739386559E0,2.721835673E-1,2.452643216E-2
3.680170254E0,-9.748957634E0,2.530409992E-1,5.802594870E-2
3.690170254E0,-9.744770050E0,2.434697002E-1,9.631111473E-2
3.700170254E0,-9.754341125E0,2.243271172E-1,1.058823988E-1
3.710170254E0,-9.763913155E0,2.291127741E-1,1.010967568E-1
3.720170254E0,-9.744172096E0,2.338984162E-1,8.673982322E-2
3.730170254E0,-9.716055870E0,2.386840582E-1,9.152546525E-2
3.740170254E0,-9.701699257E0,2.578266263E-1,1.010967568E-1
3.750170254E0,-9.682557106E0,2.626122832E-1,1.393819153E-1
3.760170254E0,-9.658628464E0,2.530409992E-1,1.447657645E-1
3.770170254E0,-9.664012909E0,2.530409992E-1,1.591227055E-1
3.780170254E0,-9.678369522E0,2.291127741E-1,1.926222295E-1
3.790170254E0,-9.687940598E0,2.338984162E-1,1.734796464E-1
3.800170254E0,-9.654440880E0,2.147558331E-1,1.734796464E-1
3.810170254E0,-9.654440880E0,2.195414752E-1,1.734796464E-1
3.820170254E0,-9.654440880E0,2.291127741E-1,1.830509305E-1
3.830170254E0,-9.654440880E0,2.434697002E-1,2.021935135E-1
3.840170254E0,-9.664610863E0,2.434697002E-1,2.356930375E-1
3.850170254E0,-9.674181938E0,2.769692242E-1,2.638086975E-1
