"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.898609250E0,-9.762848053E0,5.777984619E-2,7.140151978E-2
1.908649250E0,-9.785600739E0,6.601272583E-2,8.427474976E-2
1.918690250E0,-9.790241089E0,6.032455444E-2,9.729766846E-2
1.928730250E0,-9.794582062E0,7.873626709E-2,1.076261902E-1
1.938770250E0,-9.788145447E0,7.813751221E-2,1.460961914E-1
1.948810250E0,-9.767338715E0,6.840774536E-2,1.926493835E-1
1.958851250E0,-9.749226379E0,4.924758911E-2,2.228865051E-1
1.968891250E0,-9.726024628E0,5.957611084E-2,2.321672058E-1
1.978931250E0,-9.718240814E0,4.984634399E-2,2.119592285E-1
1.988971250E0,-9.734856262E0,3.517684937E-2,1.535806274E-1
1.999012250E0,-9.711504822E0,2.290237427E-2,1.109193420E-1
2.009052250E0,-9.707313538E0,1.945953369E-3,1.032852173E-1
2.019092250E0,-9.698332214E0,-2.844085693E-3,1.305285645E-1
2.029132250E0,-9.696685638E0,1.886077881E-2,1.353186035E-1
2.039172250E0,-9.754914551E0,4.790039062E-3,2.167492676E-1
2.049213250E0,-9.766590271E0,1.841171265E-2,2.112107849E-1
2.059253250E0,-9.787247314E0,6.765930176E-2,1.960922241E-1
2.069293250E0,-9.809251556E0,8.876541138E-2,1.950444031E-1
2.079333250E0,-9.804611206E0,9.595046997E-2,1.901046753E-1
2.089374250E0,-9.798024902E0,9.370513916E-2,1.740879822E-1
2.099414250E0,-9.772128754E0,9.744735718E-2,1.722917175E-1
2.109454250E0,-9.761500854E0,1.221459961E-1,1.498384094E-1
2.119494250E0,-9.760003967E0,1.330732727E-1,1.435514832E-1
2.129535500E0,-9.761051788E0,1.341210938E-1,1.499880981E-1
2.139575500E0,-9.771679688E0,1.371148682E-1,1.664538574E-1
2.149615500E0,-9.761201477E0,1.375639343E-1,1.856140137E-1
2.159655500E0,-9.759255524E0,1.556762695E-1,1.799258423E-1
2.169696500E0,-9.760602722E0,1.507365417E-1,1.790277100E-1
2.179736500E0,-9.772128754E0,1.182540894E-1,2.429447937E-1
2.189776500E0,-9.741442566E0,1.291813660E-1,2.642005920E-1
2.199816500E0,-9.735155640E0,1.501377869E-1,2.667453003E-1
2.209857500E0,-9.733209686E0,1.465452576E-1,2.932402039E-1
2.219897500E0,-9.725425873E0,1.633103943E-1,2.549198914E-1
2.229937500E0,-9.744136963E0,1.540296936E-1,2.493814087E-1
2.239977500E0,-9.723330231E0,1.493893433E-1,2.522254944E-1
2.250017500E0,-9.719138947E0,1.392105103E-1,2.519261169E-1
2.260058500E0,-9.696386261E0,1.350192261E-1,2.270777893E-1
2.270098500E0,-9.713151398E0,1.209484863E-1,2.258802795E-1
2.280138500E0,-9.727671204E0,1.275347900E-1,2.215393066E-1
2.290178500E0,-9.760153656E0,1.344204712E-1,2.188449097E-1
2.300219500E0,-9.799821167E0,1.207987976E-1,2.525248718E-1
2.310259500E0,-9.818382568E0,1.001417542E-1,2.712359619E-1
2.320299500E0,-9.823022919E0,1.197509766E-1,2.950364685E-1
2.330339500E0,-9.798024902E0,1.471440125E-1,3.037184143E-1
2.340380500E0,-9.753567352E0,1.544787598E-1,2.854563904E-1
2.350420500E0,-9.730964355E0,1.432521057E-1,2.974314880E-1
2.360460500E0,-9.710756378E0,1.327738953E-1,2.942880249E-1
2.370500500E0,-9.709858246E0,1.387614441E-1,2.624043274E-1
2.380541500E0,-9.718540192E0,1.327738953E-1,2.725831604E-1
2.390581500E0,-9.742789764E0,1.281335449E-1,2.851570129E-1
2.400621500E0,-9.739795990E0,1.148112488E-1,2.695893860E-1
2.410661500E0,-9.756411438E0,1.296304321E-1,2.797682190E-1
2.420702500E0,-9.779463501E0,1.245410156E-1,2.595602417E-1
2.430742500E0,-9.755962372E0,1.475930786E-1,2.760260010E-1
2.440782500E0,-9.760752411E0,1.492396545E-1,2.956352234E-1
2.450822500E0,-9.760003967E0,1.371148682E-1,3.155438232E-1
2.460862500E0,-9.752968597E0,1.437011719E-1,3.043171692E-1
2.470903500E0,-9.749675446E0,1.456471252E-1,2.884501648E-1
2.480943500E0,-9.751471710E0,1.249900818E-1,3.278182983E-1
2.490983500E0,-9.743837585E0,1.300794983E-1,3.507206726E-1
2.501023500E0,-9.740544434E0,1.499880981E-1,3.373983765E-1
2.511064500E0,-9.736652527E0,1.429527283E-1,3.495231628E-1
2.521104500E0,-9.736203461E0,1.568737793E-1,3.359014893E-1
2.531144500E0,-9.754016418E0,1.395098877E-1,3.781137085E-1
2.541184500E0,-9.751920776E0,1.257385254E-1,4.043092346E-1
2.551225500E0,-9.752220154E0,1.317260742E-1,4.149371338E-1
2.561265500E0,-9.750124512E0,1.386117554E-1,3.996688843E-1
2.571305500E0,-9.743238831E0,1.559756470E-1,4.025129700E-1
2.581345500E0,-9.746831360E0,1.517843628E-1,3.761677551E-1
2.591386500E0,-9.729018402E0,1.634600830E-1,3.616479492E-1
2.601426500E0,-9.726922760E0,1.378633118E-1,3.493734741E-1
2.611466500E0,-9.717941437E0,1.243913269E-1,3.406915283E-1
2.621506500E0,-9.723629608E0,1.082249451E-1,3.534150696E-1
2.631547500E0,-9.734257507E0,1.052311707E-1,4.065545654E-1
2.641587500E0,-9.732461243E0,1.137634277E-1,4.007167053E-1
2.651627500E0,-9.748777313E0,1.131646729E-1,4.077520752E-1
2.661667500E0,-9.754914551E0,1.164578247E-1,4.055067444E-1
2.671708500E0,-9.756112061E0,1.062789917E-1,3.839515686E-1
2.681748500E0,-9.756261749E0,1.067280579E-1,3.730242920E-1
2.691788500E0,-9.750274200E0,1.062789917E-1,3.999682617E-1
2.701828500E0,-9.741442566E0,1.190025330E-1,4.004173279E-1
2.711868500E0,-9.720635834E0,1.416055298E-1,4.005670166E-1
2.721909500E0,-9.748477936E0,1.451980591E-1,4.282594299E-1
2.731949500E0,-9.748178558E0,1.405577087E-1,4.311035156E-1
2.741989500E0,-9.748328247E0,1.230441284E-1,3.984713745E-1
2.752029500E0,-9.760153656E0,1.300794983E-1,4.025129700E-1
2.762070500E0,-9.756561127E0,1.164578247E-1,4.162843323E-1
2.772110500E0,-9.725126495E0,1.022373962E-1,4.418811035E-1
2.782150500E0,-9.716145172E0,1.278341675E-1,4.796026611E-1
2.792190500E0,-9.718689880E0,1.335223389E-1,4.568499756E-1
2.802231500E0,-9.738448792E0,1.359173584E-1,4.047583008E-1
2.812271500E0,-9.757010193E0,1.341210938E-1,3.623963928E-1
2.822311500E0,-9.747130737E0,1.169068909E-1,3.766168213E-1
2.832351500E0,-9.750573578E0,9.819580078E-2,4.122427368E-1
2.842392500E0,-9.722282410E0,9.520202637E-2,4.188290405E-1
2.852432500E0,-9.724677429E0,8.696914673E-2,4.056564331E-1
2.862472500E0,-9.747430115E0,8.382568359E-2,4.234693909E-1
2.872512500E0,-9.764943695E0,8.098159790E-2,4.300556946E-1
2.882552500E0,-9.764344940E0,1.073268127E-1,4.611909485E-1
2.892593500E0,-9.786199493E0,1.279838562E-1,4.701722717E-1
2.902633500E0,-9.784103851E0,1.384620667E-1,4.948709106E-1
2.912673500E0,-9.759105835E0,1.420545959E-1,5.022056580E-1
2.922713500E0,-9.749675446E0,1.381626892E-1,4.875361633E-1
2.932754500E0,-9.743388519E0,1.348695374E-1,4.757107544E-1
2.942794500E0,-9.739047546E0,1.384620667E-1,4.878355408E-1
2.952834500E0,-9.740245056E0,1.219963074E-1,4.854405212E-1
2.962874500E0,-9.751172333E0,8.412506104E-2,5.134323120E-1
2.972915500E0,-9.737999725E0,7.319778442E-2,5.185217285E-1
2.982955500E0,-9.728719025E0,6.840774536E-2,5.116360474E-1
2.992995500E0,-9.721084900E0,7.140151978E-2,5.119354248E-1
3.003035500E0,-9.716743927E0,4.266128540E-2,5.047503662E-1
3.013076500E0,-9.722432098E0,6.885681152E-2,5.032534790E-1
3.023116500E0,-9.722282410E0,8.921447754E-2,5.105882263E-1
3.033156500E0,-9.749825134E0,7.125183105E-2,5.608836365E-1
3.043196500E0,-9.752519531E0,1.053808594E-1,5.572911072E-1
3.053237500E0,-9.781708832E0,1.022373962E-1,5.695655823E-1
3.063277500E0,-9.781858521E0,1.052311707E-1,5.513035583E-1
3.073317500E0,-9.780661011E0,1.005908203E-1,5.370831299E-1
3.083357500E0,-9.771529999E0,8.696914673E-2,5.270539856E-1
3.093397500E0,-9.766290894E0,8.936416626E-2,5.105882263E-1
3.103438500E0,-9.740843811E0,8.367599487E-2,5.080435181E-1
3.113478500E0,-9.727521515E0,7.873626709E-2,5.104385376E-1
3.123518500E0,-9.746831360E0,8.801696777E-2,5.421725464E-1
3.133558375E0,-9.756112061E0,8.442443848E-2,5.522016907E-1
3.143599375E0,-9.762249298E0,8.637039185E-2,5.656736755E-1
3.153639375E0,-9.768685913E0,8.128097534E-2,5.519023132E-1
3.163679375E0,-9.764494629E0,7.110214233E-2,5.608836365E-1
3.173719375E0,-9.783355408E0,5.927673340E-2,5.562432861E-1
3.183760375E0,-9.779313812E0,5.792953491E-2,5.207670593E-1
3.193800375E0,-9.790241089E0,5.313949585E-2,5.083428955E-1
3.203840375E0,-9.791887665E0,7.065307617E-2,4.872367859E-1
3.213880375E0,-9.806407471E0,9.295669556E-2,4.764591980E-1
3.223920375E0,-9.790540466E0,9.310638428E-2,4.725672913E-1
3.233961375E0,-9.778265991E0,9.071136475E-2,4.809498596E-1
3.244001375E0,-9.761351166E0,1.005908203E-1,4.914280701E-1
3.254041375E0,-9.727072449E0,1.134640503E-1,4.965174866E-1
3.264081375E0,-9.707163849E0,1.339714050E-1,4.879852295E-1
3.274122375E0,-9.680968323E0,1.517843628E-1,5.272036743E-1
3.284162375E0,-9.650880890E0,1.631607056E-1,5.637277222E-1
3.294202375E0,-9.607471161E0,1.627116394E-1,6.237528992E-1
3.304242375E0,-9.572743378E0,1.417552185E-1,6.721023560E-1
3.314283375E0,-9.562265167E0,1.398092651E-1,7.137158203E-1
3.324323375E0,-9.562863922E0,1.505868530E-1,7.228468323E-1
3.334363375E0,-9.611063690E0,1.456471252E-1,7.111711121E-1
3.344403375E0,-9.652228088E0,1.282832336E-1,7.057823181E-1
3.354444375E0,-9.688003693E0,1.163081360E-1,6.662644958E-1
3.364484375E0,-9.718540192E0,1.187031555E-1,6.183641052E-1
3.374524375E0,-9.759554901E0,1.049317932E-1,5.944139099E-1
3.384564375E0,-9.772877197E0,7.723937988E-2,5.722599792E-1
3.394604375E0,-9.795779572E0,7.619155884E-2,5.803431702E-1
3.404645375E0,-9.806108093E0,6.122268677E-2,5.996530151E-1
3.414685375E0,-9.812245331E0,5.523513794E-2,6.033952332E-1
3.424725375E0,-9.802964630E0,6.391708374E-2,6.128256226E-1
3.434765375E0,-9.820927277E0,3.951782227E-2,6.394702148E-1
3.444806375E0,-9.789043579E0,4.430786133E-2,6.490502930E-1
3.454846375E0,-9.780810699E0,6.137237549E-2,6.500981140E-1
3.464886375E0,-9.762249298E0,6.795867920E-2,6.631210327E-1
3.474926375E0,-9.739945679E0,7.020401001E-2,6.536906433E-1
