"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.144810792E0,-9.819280701E0,-2.811154175E-1,-5.763015747E-1
1.154850792E0,-9.826016693E0,-2.067201233E-1,-6.914122009E-1
1.164890792E0,-9.915081482E0,-1.221459961E-1,-7.888595581E-1
1.174929792E0,-9.717492371E0,-1.242416382E-1,-9.110055542E-1
1.184969792E0,-9.599837036E0,-1.115180969E-1,-9.472302246E-1
1.195009792E0,-9.713151398E0,-1.764830017E-1,-8.906478882E-1
1.205049792E0,-9.748777313E0,-3.089575195E-1,-9.036708069E-1
1.215089792E0,-9.837393036E0,-3.239263916E-1,-9.267228699E-1
1.225129792E0,-9.901759186E0,-2.909948730E-1,-9.717791748E-1
1.235168792E0,-9.883197784E0,-2.682421875E-1,-1.012195129E0
1.245208792E0,-9.884994049E0,-2.585124207E-1,-1.021176453E0
1.255248792E0,-9.890382843E0,-2.740800476E-1,-1.054407349E0
1.265288792E0,-9.941277008E0,-2.517764282E-1,-1.051862640E0
1.275328792E0,-9.839189301E0,-2.516267395E-1,-1.079105988E0
1.285368792E0,-9.651779022E0,-2.481838989E-1,-1.063688049E0
1.295407792E0,-9.658964081E0,-2.338137817E-1,-9.966275024E-1
1.305447792E0,-9.611662445E0,-2.558180237E-1,-9.448352051E-1
1.315487792E0,-9.639055481E0,-2.450404358E-1,-9.265731812E-1
1.325527792E0,-9.593550110E0,-2.342628479E-1,-9.870474243E-1
1.335567792E0,-9.580377502E0,-2.573149109E-1,-1.063238983E0
1.345607792E0,-9.650581512E0,-2.998265076E-1,-1.096170502E0
1.355646792E0,-9.735604706E0,-3.391946411E-1,-1.128652954E0
1.365686792E0,-9.783056030E0,-3.582051086E-1,-1.141226807E0
1.375726792E0,-9.809101868E0,-3.574566650E-1,-1.143921204E0
1.385766792E0,-9.793983307E0,-3.317102051E-1,-1.148860931E0
1.395806792E0,-9.771829376E0,-3.183879089E-1,-1.162781982E0
1.405846792E0,-9.751022644E0,-2.893482971E-1,-1.167871399E0
1.415885792E0,-9.674232330E0,-1.664538574E-1,-1.146615601E0
1.425925792E0,-9.585766296E0,-1.255888367E-1,-1.121018829E0
1.435965792E0,-9.664053497E0,-1.633103943E-1,-1.064735870E0
1.446005792E0,-9.695787506E0,-1.300794983E-1,-1.055455170E0
1.456045792E0,-9.657018127E0,-8.472381592E-2,-1.081051941E0
1.466085792E0,-9.654623108E0,-5.703140259E-2,-1.087488556E0
1.476124792E0,-9.674980774E0,-4.984634399E-2,-1.104253693E0
1.486164792E0,-9.645492096E0,-4.520599365E-2,-1.095571747E0
1.496204792E0,-9.620643768E0,-6.481521606E-2,-1.065933380E0
1.506244792E0,-9.593400421E0,-1.073268127E-1,-1.014590149E0
1.516284792E0,-9.577383728E0,-1.414558411E-1,-9.773176575E-1
1.526324792E0,-9.617649994E0,-1.642085266E-1,-9.530680847E-1
1.536363792E0,-9.697134705E0,-1.607656860E-1,-9.782157898E-1
1.546403792E0,-9.798473969E0,-1.833686829E-1,-1.037342834E0
1.556443792E0,-9.858798523E0,-1.791773987E-1,-1.083147583E0
1.566483792E0,-9.827962646E0,-1.863624573E-1,-1.098116455E0
1.576523792E0,-9.799970856E0,-2.149530029E-1,-1.119971008E0
