"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.585863271E0,-9.128020287E0,6.406782866E-1,3.237488985E0
3.595863271E0,-9.171091080E0,6.693921089E-1,3.212962627E0
3.605863271E0,-9.166305542E0,6.741777658E-1,3.198605776E0
3.615863271E0,-9.171091080E0,6.646065116E-1,3.189034462E0
3.625863271E0,-9.151947975E0,6.693921089E-1,3.218346357E0
3.635863271E0,-9.166305542E0,6.406782866E-1,3.237488985E0
3.645863271E0,-9.185447693E0,6.406782866E-1,3.237488985E0
3.655863271E0,-9.190832138E0,6.406782866E-1,3.251846075E0
3.665863271E0,-9.186046600E0,6.358926296E-1,3.247060299E0
3.675863271E0,-9.161520004E0,6.167500615E-1,3.242274761E0
3.685863271E0,-9.156734467E0,6.311069727E-1,3.223132133E0
3.695863271E0,-9.133403778E0,6.215356588E-1,3.242872953E0
3.705863271E0,-9.152546883E0,6.311069727E-1,3.247060299E0
3.715863271E0,-9.157332420E0,6.358926296E-1,3.251846075E0
3.725863271E0,-9.152546883E0,6.550351977E-1,3.275774240E0
3.735863271E0,-9.152546883E0,6.454638839E-1,3.261417150E0
3.745863271E0,-9.157332420E0,6.311069727E-1,3.280559778E0
3.755863271E0,-9.152546883E0,6.263213158E-1,3.261417150E0
3.765863271E0,-9.147761345E0,6.454638839E-1,3.280559778E0
3.775863271E0,-9.176474571E0,6.358926296E-1,3.266202927E0
3.785863271E0,-9.166305542E0,6.358926296E-1,3.232703447E0
3.795863271E0,-9.171091080E0,6.454638839E-1,3.232703447E0
3.805863271E0,-9.176474571E0,6.454638839E-1,3.237488985E0
3.815863271E0,-9.162117958E0,6.789634228E-1,3.232703447E0
3.825863271E0,-9.147761345E0,6.741777658E-1,3.242274761E0
3.835863271E0,-9.147761345E0,6.646065116E-1,3.270988464E0
3.845863271E0,-9.152546883E0,6.502495408E-1,3.280559778E0
3.855863271E0,-9.152546883E0,6.358926296E-1,3.275774240E0
3.865863271E0,-9.152546883E0,6.358926296E-1,3.280559778E0
3.875863271E0,-9.142974854E0,6.358926296E-1,3.275774240E0
3.885863271E0,-9.138189316E0,6.215356588E-1,3.299702406E0
3.895863271E0,-9.157332420E0,6.263213158E-1,3.275774240E0
3.905863271E0,-9.152546883E0,6.454638839E-1,3.275774240E0
3.915863271E0,-9.147761345E0,6.502495408E-1,3.280559778E0
3.925863271E0,-9.147761345E0,6.502495408E-1,3.280559778E0
