"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.461132250E0,-5.294160917E-2,-2.182133030E-4,2.982945181E-3
2.471172250E0,-5.399329215E-2,-7.171460427E-3,4.358734004E-3
2.481213250E0,-5.888523161E-2,-7.754420862E-3,5.035783630E-3
2.491253250E0,-6.325308233E-2,-2.433957765E-3,4.352150485E-3
2.501293250E0,-6.690170616E-2,5.331949331E-3,7.170764264E-3
2.511334250E0,-6.715364009E-2,1.562107168E-2,4.170446657E-3
2.521374250E0,-6.499926746E-2,2.271533571E-2,1.965785399E-3
2.531414250E0,-6.043461338E-2,2.820437774E-2,5.002478720E-4
2.541455250E0,-5.457305163E-2,3.004428372E-2,-5.331621040E-3
2.551495250E0,-5.077724531E-2,3.020167723E-2,-7.888255641E-3
2.561536250E0,-4.828676954E-2,2.741474845E-2,-1.116208266E-2
2.571576250E0,-4.807238653E-2,2.489433251E-2,-9.316512384E-3
2.581616250E0,-4.941691458E-2,2.797187865E-2,-8.926179260E-3
2.591657250E0,-4.978842661E-2,3.268007934E-2,-5.256609060E-3
2.601697250E0,-5.199149251E-2,4.050871357E-2,-2.853020327E-3
2.611737250E0,-5.135047063E-2,4.879780114E-2,-1.552381436E-4
2.621778250E0,-5.286540464E-2,5.027512088E-2,-2.168939682E-3
2.631818250E0,-5.098281801E-2,5.183040723E-2,-5.035299808E-3
2.641859250E0,-4.949241132E-2,5.338702351E-2,-1.123469695E-2
2.651899250E0,-4.455464333E-2,6.491211802E-2,-1.508962270E-2
2.661939250E0,-4.111628979E-2,8.040212840E-2,-1.934890449E-2
2.671980250E0,-3.575108573E-2,1.023367271E-1,-2.505126409E-2
2.682020250E0,-2.926584706E-2,1.240349561E-1,-2.765619941E-2
2.692060250E0,-2.607777715E-2,1.396362931E-1,-3.156571835E-2
2.702101250E0,-2.298413590E-2,1.460842192E-1,-3.941280767E-2
2.712141250E0,-1.893852837E-2,1.476735920E-1,-4.369011149E-2
2.722181250E0,-1.583829522E-2,1.436042786E-1,-4.697396606E-2
2.732222250E0,-9.199300781E-3,1.389296353E-1,-4.839183018E-2
2.742262250E0,-4.409178160E-3,1.331965625E-1,-4.917311296E-2
2.752303250E0,-1.110054087E-3,1.261895299E-1,-5.028311908E-2
2.762343250E0,1.158705214E-3,1.206535473E-1,-5.201328173E-2
2.772383250E0,1.805261709E-4,1.161778420E-1,-5.258479714E-2
2.782424250E0,-4.177435767E-4,1.113749593E-1,-5.491488799E-2
2.792464250E0,-2.277162625E-3,1.031870693E-1,-5.951363221E-2
2.802504250E0,-4.373311996E-3,9.537215531E-2,-5.944394693E-2
2.812545250E0,-2.715494251E-3,8.953956515E-2,-6.014489010E-2
2.822585250E0,-2.145266160E-3,8.592824638E-2,-5.911470205E-2
2.832625250E0,-1.514895819E-3,8.495859057E-2,-5.575991794E-2
2.842666250E0,-7.218888495E-4,8.395379037E-2,-5.208803341E-2
2.852706250E0,6.480887532E-5,8.499348909E-2,-4.956282303E-2
2.862747250E0,-2.328312723E-3,8.939189464E-2,-4.567114636E-2
2.872787250E0,-7.890058681E-3,9.719815105E-2,-4.138026014E-2
2.882827250E0,-1.394871250E-2,1.014203951E-1,-3.966971859E-2
2.892868250E0,-2.293368615E-2,9.862833470E-2,-4.094297439E-2
2.902908250E0,-3.162876144E-2,9.024217725E-2,-4.374603555E-2
2.912948250E0,-4.461353645E-2,8.389240503E-2,-4.729229957E-2
2.922989250E0,-5.181818828E-2,8.094774187E-2,-4.863213748E-2
2.933029250E0,-6.195657328E-2,7.660892606E-2,-4.669628665E-2
2.943069250E0,-6.828373671E-2,8.175747842E-2,-4.902912304E-2
2.953110250E0,-7.385773212E-2,9.060449898E-2,-4.801312834E-2
2.963150250E0,-8.086120337E-2,9.685220569E-2,-5.269390345E-2
2.973191250E0,-8.592094481E-2,9.620532393E-2,-5.933183059E-2
2.983231250E0,-9.194609523E-2,9.222130477E-2,-6.719730049E-2
2.993271250E0,-9.871824831E-2,8.935014904E-2,-7.247941941E-2
3.003312250E0,-1.035131142E-1,8.837337047E-2,-7.670798153E-2
3.013352250E0,-1.080751121E-1,8.858749270E-2,-7.859695703E-2
3.023392250E0,-1.058908105E-1,9.392026067E-2,-8.407473564E-2
3.033433250E0,-1.009487808E-1,1.054477543E-1,-9.058590233E-2
3.043473250E0,-8.736338466E-2,1.129836440E-1,-1.030279100E-1
3.053513250E0,-6.952739507E-2,1.156563908E-1,-1.188300401E-1
3.063554250E0,-4.606718197E-2,1.178917736E-1,-1.329332590E-1
3.073594292E0,-2.355761454E-2,1.156445965E-1,-1.496722996E-1
3.083634292E0,1.770531293E-3,1.131745130E-1,-1.574913561E-1
3.093675292E0,2.632061578E-2,1.032784730E-1,-1.603167057E-1
3.103715292E0,5.991645530E-2,8.405951411E-2,-1.608003974E-1
3.113756292E0,9.912777692E-2,6.807788461E-2,-1.596429944E-1
3.123796292E0,1.431072950E-1,5.454675853E-2,-1.568844914E-1
3.133836292E0,1.883416176E-1,5.570895970E-2,-1.563438773E-1
3.143877292E0,2.292366624E-1,6.908948720E-2,-1.499467790E-1
3.153917292E0,2.656521797E-1,1.060469747E-1,-1.447743922E-1
3.163957292E0,2.892420888E-1,1.459278017E-1,-1.499230713E-1
3.173998292E0,3.008630574E-1,1.720515490E-1,-1.552616507E-1
3.184038292E0,2.971619666E-1,1.827280223E-1,-1.626806706E-1
3.194078292E0,2.780532539E-1,1.990710497E-1,-1.823606342E-1
3.204119292E0,2.429963052E-1,2.174692452E-1,-2.023283243E-1
3.214159292E0,2.075347155E-1,2.362045646E-1,-2.144148052E-1
3.224199292E0,1.807473451E-1,2.449491918E-1,-2.301954627E-1
3.234240292E0,1.484842151E-1,2.333516628E-1,-2.386731058E-1
3.244280292E0,1.057172567E-1,1.818626225E-1,-2.126746029E-1
3.254321292E0,5.341544002E-2,6.972118467E-2,-1.660344005E-1
3.264361292E0,-1.515895501E-2,-5.045895651E-2,-1.149215177E-1
3.274401292E0,-8.918817341E-2,-1.195584014E-1,-6.445141882E-2
3.284442292E0,-1.631602198E-1,-1.236767694E-1,-2.568626218E-2
3.294482292E0,-2.222680151E-1,-7.766347378E-2,1.681712689E-3
3.304522292E0,-2.666882575E-1,-1.062132511E-2,1.388423145E-2
3.314563292E0,-2.970083356E-1,6.221932545E-2,8.114759810E-3
3.324603292E0,-3.141218424E-1,1.337525696E-1,-9.271684103E-3
3.334643292E0,-3.176009953E-1,1.915892363E-1,-3.956434503E-2
3.344684292E0,-2.952829301E-1,2.356914431E-1,-6.753232330E-2
3.354724292E0,-2.655473948E-1,2.614729702E-1,-8.357014507E-2
3.364764292E0,-2.272810638E-1,2.682234049E-1,-9.618937969E-2
3.374805292E0,-1.903230548E-1,2.512007654E-1,-9.527644515E-2
3.384845292E0,-1.523029655E-1,2.203544229E-1,-8.615618199E-2
3.394886292E0,-1.202385053E-1,1.863195002E-1,-6.781206280E-2
3.404926292E0,-9.773097932E-2,1.675227731E-1,-4.097342119E-2
3.414966292E0,-8.131019026E-2,1.662356704E-1,-1.751097292E-2
3.425007292E0,-7.327385247E-2,1.651373804E-1,-4.559069872E-3
3.435047292E0,-6.935181469E-2,1.656977087E-1,-3.029616317E-3
3.445087292E0,-6.173408031E-2,1.644547433E-1,-2.191049978E-3
3.455128292E0,-5.750950426E-2,1.651945710E-1,3.835417097E-3
3.465168292E0,-5.065710470E-2,1.624236256E-1,1.182551496E-2
3.475208292E0,-4.340398312E-2,1.519957483E-1,2.745773830E-2
3.485249292E0,-3.377708793E-2,1.430816799E-1,5.010145158E-2
3.495289292E0,-2.815408818E-2,1.304849237E-1,7.107650489E-2
3.505329292E0,-2.810677513E-2,1.178475618E-1,9.408345819E-2
3.515370292E0,-3.169911355E-2,1.108306646E-1,1.102744117E-1
3.525410292E0,-3.921076283E-2,1.173441559E-1,1.321907938E-1
3.535450292E0,-5.333723500E-2,1.390569061E-1,1.551408619E-1
3.545491292E0,-7.063630223E-2,1.663068384E-1,1.741043627E-1
3.555531292E0,-9.210670739E-2,1.847257912E-1,1.875932813E-1
3.565572292E0,-1.158824190E-1,1.936397254E-1,1.914460510E-1
3.575612292E0,-1.353290826E-1,1.892873198E-1,1.926242262E-1
3.585652292E0,-1.532840431E-1,1.804585457E-1,1.882952601E-1
3.595693292E0,-1.638301611E-1,1.680103987E-1,1.791278571E-1
3.605733292E0,-1.642564237E-1,1.465186775E-1,1.667453945E-1
3.615773292E0,-1.481616199E-1,1.125399470E-1,1.499991715E-1
3.625814292E0,-1.242989078E-1,6.461136788E-2,1.303199232E-1
3.635854292E0,-9.668619186E-2,2.424130961E-2,1.073389649E-1
3.645894292E0,-7.379872352E-2,-3.340782132E-3,8.096860349E-2
3.655935292E0,-4.577720165E-2,-1.237715408E-2,5.480012298E-2
3.665975292E0,-1.338041760E-2,-1.064822171E-2,3.532339260E-2
3.676015292E0,1.740039699E-2,5.315298215E-3,1.199783012E-2
3.686056292E0,4.406689480E-2,2.950471640E-2,-8.311729878E-3
3.696096292E0,6.882630289E-2,4.601951316E-2,-1.395789813E-2
3.706136292E0,8.916173130E-2,5.930595472E-2,-6.690229755E-3
3.716177292E0,9.272317588E-2,6.494838744E-2,1.876666024E-2
3.726217292E0,5.992204696E-2,6.869991869E-2,5.231903493E-2
3.736257292E0,5.050810985E-3,7.760979235E-2,8.544689417E-2
3.746298292E0,-3.857370839E-2,9.443578124E-2,1.202272549E-1
3.756338292E0,-3.640962392E-2,1.076876670E-1,1.374866664E-1
3.766379292E0,2.508688718E-2,9.066201746E-2,1.287745088E-1
3.776419292E0,1.346906126E-1,2.008425444E-2,8.924387395E-2
3.786459292E0,2.326123714E-1,-9.703232348E-2,2.570694499E-2
3.796500292E0,2.982918024E-1,-2.306479067E-1,-5.350318924E-2
3.806540292E0,3.416574001E-1,-3.486096859E-1,-1.315262318E-1
