"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.068801792E0,-1.146137062E-2,-3.008231334E-2,1.783803478E-2
1.078841792E0,-8.028290235E-3,-2.790011838E-2,2.297420800E-2
1.088881792E0,-3.459335538E-3,-2.711213380E-2,2.469630726E-2
1.098921792E0,5.175963975E-3,-3.347868472E-2,2.477566898E-2
1.108961792E0,1.849663258E-2,-3.940010443E-2,2.075495571E-2
1.119001792E0,2.726775408E-2,-3.903551772E-2,1.725769229E-2
1.129041792E0,3.659802303E-2,-4.059028998E-2,1.051995065E-2
1.139081792E0,5.219748616E-2,-4.647800699E-2,6.135322154E-3
1.149121792E0,6.839893013E-2,-5.005342886E-2,1.496721292E-3
1.159161792E0,8.098476380E-2,-4.706323147E-2,-4.372663097E-4
1.169201792E0,8.431151509E-2,-4.495386034E-2,-4.921357147E-3
1.179241792E0,8.582419157E-2,-4.317513481E-2,-9.751265869E-3
1.189282542E0,8.868121356E-2,-4.113742337E-2,-1.425585337E-2
1.199322542E0,9.021066874E-2,-3.702070937E-2,-1.681701466E-2
1.209362542E0,8.336155862E-2,-2.999282256E-2,-2.153967321E-2
1.219402542E0,7.353848964E-2,-1.557660103E-2,-1.906772703E-2
1.229442542E0,6.280931085E-2,9.774493985E-3,-2.488530055E-2
1.239482542E0,5.752400681E-2,3.764420748E-2,-2.578491718E-2
1.249522542E0,5.498181656E-2,6.112640724E-2,-2.345418744E-2
1.259562542E0,5.574241281E-2,8.355821669E-2,-2.197373658E-2
1.269602542E0,6.343465298E-2,9.990573674E-2,-1.712488383E-2
1.279642542E0,6.509619951E-2,1.021625027E-1,-1.769852825E-2
1.289682542E0,6.579652429E-2,9.034132957E-2,-1.665921882E-2
1.299722542E0,6.320606917E-2,7.254928350E-2,-1.572924294E-2
1.309762542E0,5.549540743E-2,4.570075870E-2,-1.489278302E-2
1.319802542E0,4.171621427E-2,1.274201088E-2,-4.632442142E-4
1.329842542E0,2.804930694E-2,-2.699296735E-2,6.010120269E-3
1.339882542E0,1.813249290E-2,-6.950394064E-2,6.511593238E-3
1.349922542E0,-4.880626220E-4,-1.148908660E-1,1.726171002E-2
1.359962542E0,-2.329590730E-2,-1.386057734E-1,3.112825565E-2
1.370002542E0,-4.112329334E-2,-1.367565691E-1,2.462886460E-2
1.380042542E0,-4.935299605E-2,-1.452368647E-1,1.822129823E-2
1.390082542E0,-5.804832652E-2,-1.464783847E-1,1.721300744E-2
